date,open,close,high,low,volume,amount,up,down
2022-01-04,3649.15,3632.33,3651.89,3610.09,405027700,510251073536,1413,631
2022-01-05,3628.26,3595.18,3628.26,3583.47,423902000,538963640320,487,1551
2022-01-06,3581.22,3586.08,3594.49,3559.88,371540500,474284294144,1311,678
2022-01-07,3588.99,3579.54,3607.23,3577.1,436307000,502891446272,510,1519
2022-01-10,3572.74,3593.52,3593.52,3555.13,356222600,443400847360,1329,664
2022-01-11,3589.9,3567.44,3602.15,3562.75,359761800,441300582400,749,1235
2022-01-12,3578.16,3597.43,3599.5,3572.1,343132900,435817906176,1444,551
2022-01-13,3601.03,3555.26,3601.07,3555.16,369368300,457005432832,560,1441
2022-01-14,3544.07,3521.26,3548.42,3519.32,376937000,463197634560,666,1389
2022-01-17,3522.09,3541.67,3546.09,3519.43,312886700,438272983040,1395,614
2022-01-18,3541.89,3569.91,3579.31,3531.33,377146400,470832054272,679,1347
2022-01-19,3567.63,3558.18,3578.73,3541.66,333235200,420763369472,1011,1002
2022-01-20,3556.23,3555.06,3576.26,3540.55,379509800,459701846016,388,1669
2022-01-21,3546.75,3522.57,3547,3514.89,326534800,417768931328,605,1422
2022-01-24,3508.24,3524.11,3531.61,3500.14,280268300,358009700352,764,1258
2022-01-25,3509.28,3433.06,3519.83,3433.06,327353800,383727730688,127,1952
2022-01-26,3442.69,3455.67,3462.12,3417.76,275122800,338312364032,1398,625
2022-01-27,3456.1,3394.25,3456.36,3392.02,280606500,346533953536,150,1924
2022-01-28,3407.59,3361.44,3417.05,3356.56,290855200,353774600192,1383,659
2022-02-07,3407.76,3429.58,3434.03,3407.76,320485200,357140430848,1598,463
2022-02-08,3428.54,3452.63,3453.19,3390.46,366093800,387969875968,1576,488
2022-02-09,3450.82,3479.95,3484.74,3444.08,350249900,393720004608,1441,564
2022-02-10,3481.91,3485.91,3488.86,3464.22,355666200,404969422848,854,1151
2022-02-11,3472.28,3462.95,3500.15,3459.33,361356100,426297917440,285,1765
2022-02-14,3451.85,3428.88,3457.26,3415.45,315274400,361677848576,878,1141
2022-02-15,3428.04,3446.09,3447.49,3421.64,275559300,341638873088,1068,943
2022-02-16,3457.07,3465.83,3475.06,3453.8,274993900,325563416576,1607,439
2022-02-17,3464.21,3468.04,3480.97,3454.28,297262700,355783114752,725,1317
2022-02-18,3451.63,3490.76,3490.76,3447.03,295149900,327220396032,1375,662
2022-02-21,3488.41,3490.61,3492.2,3471.69,301541700,345398575104,1401,632
2022-02-22,3473.29,3457.15,3473.39,3437.67,326279500,387678928896,389,1678
2022-02-23,3458.51,3489.15,3490.76,3458.18,325604900,415630327808,1565,455
2022-02-24,3474.37,3429.96,3486.98,3400.21,488354900,569794035712,317,1768
2022-02-25,3445.34,3451.41,3480.18,3440.93,377542500,441659490304,1476,545
2022-02-28,3450.32,3462.31,3462.31,3425.52,345838400,413804527616,917,1106
2022-03-01,3471.36,3488.83,3491.13,3465.72,326001600,412562456576,1407,628
2022-03-02,3478.29,3484.19,3486.62,3467,329367600,380143828992,1166,848
2022-03-03,3495.93,3481.11,3500.29,3473.34,412594300,443621769216,968,1073
2022-03-04,3459.98,3447.65,3474.88,3437.7,393526600,430669070336,470,1581
2022-03-07,3438.56,3372.86,3438.56,3360.74,393589000,458156900352,350,1705
2022-03-08,3372.55,3293.53,3383.63,3287.34,415926700,485623595008,197,1884
2022-03-09,3303.71,3256.39,3321.48,3147.68,466285500,519833288704,472,1593
2022-03-10,3312.18,3296.09,3326.58,3291.24,378336300,466084003840,1569,463
2022-03-11,3259.32,3309.75,3315.66,3217.42,384067100,458687053824,1284,739
2022-03-14,3271.89,3223.53,3297.8,3223.53,337968600,418055585792,176,1908
2022-03-15,3192.36,3063.97,3196.92,3063.97,465037100,508158410752,110,1988
2022-03-16,3107.67,3170.71,3177.79,3023.3,444667200,522305339392,1907,186
2022-03-17,3215.01,3215.04,3260.17,3202.93,420813400,532549468160,1630,410
2022-03-18,3207.15,3251.07,3260.78,3197.36,373035600,428415090688,1548,527
2022-03-21,3255.62,3253.69,3267.5,3223.39,354228400,421076303872,1408,618
2022-03-22,3249.54,3259.86,3279.11,3239.53,361196100,402798968832,905,1132
2022-03-23,3264.79,3271.03,3279.89,3251.98,349875300,405422047232,1055,975
2022-03-24,3256.06,3250.26,3266.89,3236.66,329006600,390727532544,447,1618
2022-03-25,3247.16,3212.24,3257.11,3211.64,340020000,389770412032,748,1265
2022-03-28,3185.17,3214.5,3230.22,3159.83,344994800,374472278016,840,1202
2022-03-29,3216.01,3203.94,3229.18,3196.46,316273600,363964465152,523,1539
2022-03-30,3217.59,3266.6,3266.6,3216.3,366753600,413008953344,1720,343
2022-03-31,3256.14,3252.2,3272.04,3246.06,398439900,428089049088,950,1105
2022-04-01,3234.67,3282.72,3287.23,3226.3,378210400,405675704320,994,1052
2022-04-06,3269.43,3283.43,3288.11,3255.69,429642800,433556389888,1380,695
2022-04-07,3267.81,3236.7,3290.26,3236.48,402626600,398081851392,252,1838
2022-04-08,3239.88,3251.85,3257.09,3208.35,413826700,414037245952,792,1259
2022-04-11,3239.86,3167.13,3239.86,3156.51,424160200,435129516032,256,1846
2022-04-12,3165.12,3213.33,3214.54,3140.9,418321900,422455836672,1655,425
2022-04-13,3199.8,3186.82,3225.47,3183.53,391156900,398216888320,445,1631
2022-04-14,3203.63,3225.64,3240,3200.23,371242300,401191632896,1459,578
2022-04-15,3210.7,3211.24,3229.87,3200.13,407842000,413498834944,510,1574
2022-04-18,3185.94,3195.52,3204.03,3166.98,347365100,366380810240,1230,830
2022-04-19,3192.09,3194.03,3207.83,3174.71,339944100,362769874944,1133,933
2022-04-20,3189.89,3151.05,3191.83,3142.05,362047000,373572698112,583,1497
2022-04-21,3138.43,3079.81,3160.9,3069.68,391934700,396542050304,158,1948
2022-04-22,3058.4,3086.92,3105.66,3049.36,342000500,348793634816,816,1269
2022-04-25,3034.27,2928.51,3043.82,2928.51,433606100,427077206016,60,2055
2022-04-26,2930.45,2886.43,2957.68,2878.26,401615100,395985977344,349,1742
2022-04-27,2866.82,2958.28,2959.18,2863.65,423060200,422928351232,1754,334
2022-04-28,2945.81,2975.48,2991.51,2936.79,375371700,388743036928,667,1404
2022-04-29,2986.06,3047.06,3048.49,2968.33,423932800,440422727680,1957,145
2022-05-05,3044.85,3067.76,3082.23,3042.12,383072800,409352011776,1473,560
2022-05-06,3011.32,3001.56,3030.69,2992.72,343264200,346214400000,525,1551
2022-05-09,2990.2,3004.14,3015.94,2983.61,292061500,299983273984,1555,511
2022-05-10,2965.78,3035.84,3043.78,2957.4,370661000,384012582912,1644,402
2022-05-11,3035.39,3058.7,3100.9,3034.67,423991900,472963383296,1032,1000
2022-05-12,3044.8,3054.99,3072.16,3032.95,344440400,368879665152,1317,716
2022-05-13,3068.03,3084.28,3086.1,3059.25,331737800,340942192640,1282,753
2022-05-16,3100.55,3073.75,3102.58,3063.4,338108400,348957704192,986,1037
2022-05-17,3076.5,3093.7,3093.7,3057.64,330356500,351671287808,916,1128
2022-05-18,3095.89,3085.98,3105.84,3071.31,315037900,338849169408,1185,850
2022-05-19,3046.71,3096.96,3096.96,3042.67,336600700,360018214912,1191,836
2022-05-20,3107.09,3146.57,3146.57,3107.09,372336600,415306219520,1589,459
2022-05-23,3150.49,3146.86,3150.51,3127.9,353376300,381178576896,1477,573
2022-05-24,3149.06,3070.93,3153.13,3070.93,416312100,438605381632,128,1978
2022-05-25,3070.17,3107.46,3107.63,3069.95,342259200,342322151424,1746,343
2022-05-26,3111.48,3123.11,3133.28,3079.48,370305500,377364643840,1282,783
2022-05-27,3135.03,3130.24,3151.05,3112.54,359463800,372631601152,883,1147
2022-05-30,3141.96,3149.06,3150.89,3123.15,349362200,376667701248,1430,626
2022-05-31,3149.94,3186.43,3188.6,3142,374523200,432528031744,1500,533
2022-06-01,3179.69,3182.16,3190.61,3160.04,365664400,402419941376,1230,806
2022-06-02,3170.31,3195.46,3197.28,3163.76,361770600,413729259520,1320,749
2022-06-06,3196.96,3236.37,3237.07,3181.65,422027800,517314347008,1582,472
2022-06-07,3235.42,3241.76,3253.09,3222.64,402203200,482203205632,722,1344
2022-06-08,3245.02,3263.79,3266.63,3216.01,434183200,508408528896,775,1267
2022-06-09,3259.49,3238.95,3270.56,3223.48,422728400,468458209280,362,1729
2022-06-10,3214.18,3284.83,3286.62,3210.81,439865700,504153669632,1775,292
2022-06-13,3256.28,3255.55,3272.99,3229.31,438578300,511966183424,914,1175
2022-06-14,3224.21,3288.91,3289.13,3195.82,450388200,513845002240,982,1068
2022-06-15,3289.1,3305.41,3358.55,3288.85,550584100,621972553728,955,1111
2022-06-16,3306.84,3285.38,3319.69,3277.53,433220800,506053984256,1247,825
2022-06-17,3265.51,3316.79,3323.28,3262.89,395300700,497252171776,1026,1016
2022-06-20,3315.78,3315.43,3333.9,3292.93,413460400,527751774208,1299,756
2022-06-21,3313.79,3306.72,3329.39,3279.83,394456900,471793631232,649,1386
2022-06-22,3309.12,3267.2,3311.02,3266.54,375529800,440851005440,403,1697
2022-06-23,3269.05,3320.15,3320.15,3262.29,400614200,474200113152,1774,306
2022-06-24,3324.74,3349.75,3356.71,3322.95,390819700,509615996928,1337,686
2022-06-27,3364,3379.19,3393.31,3364,414117700,541573840896,1127,891
2022-06-28,3377.68,3409.21,3412.1,3358.87,412056500,525512507392,1555,510
2022-06-29,3399.68,3361.52,3414.65,3358.47,440573500,561306992640,331,1771
2022-06-30,3358.93,3398.62,3417.01,3358.93,381243100,510307205120,1268,744
2022-07-01,3400.26,3387.64,3404.05,3378.36,350489300,458435297280,845,1214
2022-07-04,3381.82,3405.43,3405.62,3364.09,357737900,489347940352,1139,915
2022-07-05,3411.13,3404.03,3424.84,3372.06,411699600,516605706240,631,1453
2022-07-06,3391.03,3355.35,3391.03,3333.1,384630000,487474659328,585,1525
2022-07-07,3353.13,3364.4,3375.86,3332.31,334400200,438203121664,1143,885
2022-07-08,3380.37,3356.08,3386.31,3354.12,322921100,421883936768,1077,954
2022-07-11,3341.1,3313.58,3341.1,3297.01,342669100,424942272512,639,1425
2022-07-12,3307.22,3281.47,3319.25,3277.08,334600500,410950565888,471,1595
2022-07-13,3279.6,3284.29,3297.02,3266.48,331845600,394134618112,1426,630
2022-07-14,3277.45,3281.74,3299.25,3261.49,355926400,431969337344,1138,938
2022-07-15,3261.38,3228.06,3288.92,3228.06,380156300,460877004800,449,1670
2022-07-18,3235.09,3278.1,3278.47,3226.23,348346000,423357284352,1798,314
2022-07-19,3278.72,3279.43,3283.93,3256.02,315651900,396042371072,1420,650
2022-07-20,3291.55,3304.72,3308.35,3287.74,301515100,383422758912,1377,653
2022-07-21,3297.66,3272,3300.53,3272,332358700,420696588288,704,1347
2022-07-22,3276.2,3269.97,3293.64,3246.73,300690000,383576014848,854,1192
2022-07-25,3269.71,3250.39,3273.18,3243.03,271245700,348281864192,701,1372
2022-07-26,3254.19,3277.44,3282.41,3246.04,259468600,334421590016,1563,514
2022-07-27,3271.78,3275.76,3282.57,3265.73,249131500,339768246272,1178,864
2022-07-28,3287.5,3282.58,3305.71,3277.11,288055000,395925553152,1329,701
2022-07-29,3282.81,3253.24,3294.8,3246.37,307331000,410553090048,624,1463
2022-08-01,3246.62,3259.96,3264.3,3225.55,292204800,399000240128,1068,988
2022-08-02,3231.26,3186.27,3231.26,3155.19,394176100,475962703872,182,1954
2022-08-03,3188.89,3163.67,3217.55,3159.46,324885600,455409762304,722,1375
2022-08-04,3179.43,3189.04,3191,3155.7,260898900,371146915840,1649,442
2022-08-05,3195.23,3227.03,3228.89,3184.45,274683700,414055628800,1640,461
2022-08-08,3218.85,3236.93,3237.97,3214.08,254268000,392277164032,1470,575
2022-08-09,3235.74,3247.43,3248.77,3227.54,259605400,391415562240,972,1096
2022-08-10,3242.36,3230.02,3253.17,3217.81,257583500,390066110464,922,1145
2022-08-11,3243.47,3281.67,3281.67,3237.9,300605300,427399151616,1661,451
2022-08-12,3275.77,3276.89,3288.22,3272.84,299932900,403906166784,882,1179
2022-08-15,3268.37,3276.09,3286.89,3261.82,287106700,387257729024,936,1112
2022-08-16,3278.68,3277.88,3295.02,3271.57,303592300,409210093568,1246,817
2022-08-17,3282.1,3292.53,3296,3263.35,326124700,423858995200,1188,876
2022-08-18,3286.37,3277.54,3289.14,3270.56,301694700,418075213824,833,1275
2022-08-19,3275.62,3258.08,3286.49,3258.06,333535400,457863364608,570,1495
2022-08-22,3249.7,3277.79,3278.17,3247.19,314537800,427653300224,1284,795
2022-08-23,3274.43,3276.22,3284.6,3262.63,316566300,418311733248,1065,1007
2022-08-24,3279.17,3215.2,3281.88,3212.39,366140500,458360291328,172,1965
2022-08-25,3223.46,3246.25,3248.35,3199.12,336196100,419464282112,1075,1025
2022-08-26,3250.63,3236.22,3266.27,3232.28,309927500,397556252672,799,1301
2022-08-29,3203.1,3240.73,3240.73,3199,297015100,363729977344,1329,754
2022-08-30,3240.18,3227.22,3243.75,3212.63,294318900,353775681536,936,1164
2022-08-31,3216.53,3202.14,3232.02,3184.39,344408800,431758016512,330,1807
2022-09-01,3196.54,3184.98,3214.56,3181.63,274660500,336978640896,806,1272
2022-09-02,3189.64,3186.48,3198.28,3173.79,250456900,313337610240,1532,542
2022-09-05,3183.95,3199.91,3199.91,3172.04,280675600,339591528448,1184,918
2022-09-06,3207.93,3243.45,3244.64,3203.82,318869700,378636075008,1662,414
2022-09-07,3232.14,3246.29,3253.77,3227.82,301014400,368608739328,1024,1064
2022-09-08,3245.56,3235.59,3253.7,3233.8,281680300,328657076224,551,1538
2022-09-09,3241.18,3262.05,3266.2,3236.51,283827600,338566709248,1077,1000
2022-09-13,3272.05,3263.8,3278.17,3259.66,276189800,339021889536,1069,1020
2022-09-14,3224.68,3237.54,3250.8,3221.96,255193300,306452824064,563,1544
2022-09-15,3248.97,3199.92,3254.18,3174.39,325206100,392490582016,343,1789
2022-09-16,3189.83,3126.4,3191.83,3126.4,316475900,355085352960,279,1873
2022-09-19,3122.75,3115.6,3135.56,3101.22,249113600,289918812160,505,1611
2022-09-20,3127.84,3122.41,3140.03,3114.04,219942500,268600295424,1596,509
2022-09-21,3116.01,3117.18,3129.82,3091.3,232972500,269513752576,1235,856
2022-09-22,3098.77,3108.91,3125.68,3092.82,221140700,269978599424,719,1377
2022-09-23,3106.81,3088.37,3124.66,3072.24,243057700,285552902144,281,1844
2022-09-26,3067.57,3051.23,3102.65,3048.51,262698600,293536432128,414,1742
2022-09-27,3056.39,3093.86,3094.04,3048.37,232735300,290065711104,1951,202
2022-09-28,3089.1,3045.07,3089.1,3044.86,230098600,276039729152,186,1967
2022-09-29,3067.47,3041.2,3076.76,3026.08,230030400,276441071616,802,1316
2022-09-30,3042.17,3024.39,3054.61,3021.93,204115300,240262774784,602,1471
2022-10-10,3026.94,2974.15,3029.45,2968.28,243404800,290120040448,394,1721
2022-10-11,2978.06,2979.79,2986.91,2953.5,208635900,246715629568,1250,843
2022-10-12,2976.72,3025.51,3025.51,2934.09,248013500,306871336960,1984,175
2022-10-13,3008.3,3016.36,3036.25,3004.5,249683200,317764796416,1339,747
2022-10-14,3035.03,3071.99,3084.27,3035.03,277304000,372050690048,1977,176
2022-10-17,3060.52,3084.94,3087.19,3052.71,262608600,349214474240,1676,449
2022-10-18,3094.93,3080.96,3099.92,3074.22,245634700,326002900992,918,1165
2022-10-19,3073.26,3044.38,3081.39,3044.38,230895300,313108332544,453,1685
2022-10-20,3029.3,3035.05,3070.26,3013.69,244736100,340091338752,806,1289
2022-10-21,3038.04,3038.93,3055.42,3026.96,245254100,315110981632,1059,1000
2022-10-24,3034.75,2977.56,3064.42,2965.17,298085300,394725949440,434,1731
2022-10-25,2969.16,2976.28,3001.72,2944.26,255554100,337519280128,852,1260
2022-10-26,2977.56,2999.5,3028.35,2977.56,268689500,372845281280,1754,376
2022-10-27,3005.04,2982.9,3017.26,2981.69,265608200,381330358272,1005,1091
2022-10-28,2967.02,2915.93,2974.24,2908.98,292531300,385261371392,182,1994
2022-10-31,2893.2,2893.48,2926.02,2885.09,301994200,396654149632,1313,819
2022-11-01,2899.5,2969.2,2969.2,2896.76,319809500,431015886848,1943,231
2022-11-02,2960.65,3003.37,3019.05,2954.95,325078200,457581527040,1599,482
2022-11-03,2981.2,2997.81,3003.72,2977.72,259348500,370653298688,1173,923
2022-11-04,2997,3070.8,3081.59,2997,329806700,458770087936,1799,342
2022-11-07,3062.86,3077.82,3088.19,3054.46,320567100,424429125632,1268,834
2022-11-08,3077.31,3064.49,3078.28,3047.46,256522000,338966937600,841,1248
2022-11-09,3064.46,3048.17,3073.92,3046.19,235637300,306860883968,841,1207
2022-11-10,3031.69,3036.13,3047.98,3022.85,270371800,335925903360,797,1307
2022-11-11,3099.65,3087.29,3117.74,3070.3,409604500,513784610816,1370,756
2022-11-14,3100.87,3083.4,3121.41,3075.22,361788200,454546718720,867,1244
2022-11-15,3081.13,3134.08,3135.59,3074.5,331470600,446460002304,1892,263
2022-11-16,3133.65,3119.98,3145.75,3115.35,303429800,386992898048,854,1240
2022-11-17,3110.96,3115.43,3115.44,3087.17,287028400,377900105728,1215,896
2022-11-18,3116.73,3097.24,3126.71,3096.89,299954200,389207392256,548,1586
2022-11-21,3078.06,3085.04,3085.24,3056.17,256045500,345025511424,1046,1077
2022-11-22,3084.23,3088.94,3118.12,3076.32,327565900,374142828544,624,1506
2022-11-23,3084.74,3096.91,3108.24,3075.32,326155400,356400857088,834,1283
2022-11-24,3104.1,3089.31,3113.24,3084.86,267482900,308190183424,1126,979
2022-11-25,3085.46,3101.69,3111.42,3077.97,311431900,325426348032,815,1328
2022-11-28,3055.29,3078.55,3080.18,3034.7,305811300,338549342208,659,1460
2022-11-29,3096.11,3149.75,3152,3096.11,391449700,439102603264,1807,354
2022-11-30,3141.4,3151.34,3158.57,3137.37,372718300,404504379392,853,1245
2022-12-01,3187.99,3165.47,3198.41,3164.53,387013000,462184972288,1377,743
2022-12-02,3160.58,3156.14,3170.9,3149.84,307812400,366318682112,1186,913
2022-12-05,3181.92,3211.81,3213.44,3177.06,447398400,479203622912,1536,619
2022-12-06,3200.28,3212.53,3224.82,3195.08,373590300,435248693248,779,1358
2022-12-07,3204.94,3199.62,3226.08,3188.67,354113100,402146131968,860,1248
2022-12-08,3196.02,3197.35,3206.72,3187.26,320969200,364935610368,802,1325
2022-12-09,3197.12,3206.95,3212.11,3182.91,373343200,447750209536,882,1246
2022-12-12,3195.87,3179.04,3196.72,3176.58,333381800,394919608320,846,1310
2022-12-13,3179.44,3176.33,3187.2,3171.48,285821100,333539770368,934,1192
2022-12-14,3178.55,3176.53,3189.84,3168.59,265623500,333950681088,843,1277
2022-12-15,3177.2,3168.65,3179.1,3158.45,243023300,305204985856,1108,1020
2022-12-16,3156.13,3167.86,3175.35,3151.61,259771800,307227754496,642,1498
2022-12-19,3165.31,3107.12,3170.26,3096.1,278513500,307934625792,203,1986
2022-12-20,3098.95,3073.77,3100.75,3061.51,218836700,261716066304,877,1229
2022-12-21,3078.33,3068.41,3085.8,3060.55,189067900,226852798464,644,1481
2022-12-22,3085.8,3054.43,3096.24,3044.6,223639500,266315481088,391,1757
2022-12-23,3038.84,3045.87,3061.87,3031.54,192020300,233335242752,806,1298
2022-12-26,3048.2,3065.56,3071.84,3047.35,206503800,255470272512,1585,548
2022-12-27,3077.75,3095.57,3098.08,3074.31,222218300,267946786816,1445,679
2022-12-28,3088.62,3087.4,3098.65,3079.43,224554100,260508532736,451,1698
2022-12-29,3076.73,3073.7,3086,3064.46,215570600,253916987392,735,1404
2022-12-30,3084.52,3089.26,3096.31,3082.2,217545300,250355957760,1451,686
2023-01-03,3087.51,3116.51,3119.86,3073.05,281370300,331392122880,1818,349
2023-01-04,3117.57,3123.52,3129.09,3109.45,273313600,316391227392,1225,878
2023-01-05,3132.76,3155.22,3159.43,3130.23,257003000,335635939328,1357,730
2023-01-06,3155.07,3157.64,3170.74,3151.84,257380200,338539839488,801,1329
2023-01-09,3169.37,3176.08,3183.58,3165.43,258115200,342693773312,1288,787
2023-01-10,3178.02,3169.51,3178.16,3165.14,232984100,310357688320,754,1391
2023-01-11,3172.38,3161.84,3184.76,3160.89,237742800,309248884736,437,1710
2023-01-12,3167.27,3163.45,3171.59,3153.4,216671300,275371851776,919,1185
2023-01-13,3170.35,3195.31,3195.31,3167.51,220226900,288062504960,1405,722
2023-01-16,3198.52,3227.59,3251.37,3197.32,306749500,413219651584,1703,448
2023-01-17,3229.44,3224.24,3231.26,3211.76,226592200,302611791872,909,1194
2023-01-18,3227.59,3224.41,3234.82,3220.37,212109700,266068180992,1306,781
2023-01-19,3221.52,3240.28,3240.28,3210.38,226465000,296815558656,1566,547
2023-01-20,3247.2,3264.81,3267.06,3247.2,273219100,329028173824,1604,562
2023-01-30,3308.87,3269.32,3310.49,3266.76,353325800,453177016320,1490,655
2023-01-31,3266.14,3255.67,3277.25,3252.01,300162900,375260741632,1173,962
2023-02-01,3262.2,3284.92,3284.92,3245.41,339509400,413395189760,1905,259
2023-02-02,3291.78,3285.67,3295.76,3272.41,333413100,428662816768,1069,1055
2023-02-03,3275.66,3263.41,3275.66,3235.35,293342800,378648526848,761,1380
2023-02-06,3244.7,3238.7,3250.35,3226.21,267053100,349127278592,795,1318
2023-02-07,3245.23,3248.09,3250.03,3233.83,250946400,321257635840,1433,683
